X position0.000000,20,0
0.000000,6,0
0.000000,6,0
0.000000,10,0
0.000000,6,0
0.000000,6,0
0.000000,17,0
0.000000,10,0
0.000000,17,0
0.000000,13,0
0.000000,10,0
71.657630,10,0
71.657630,422,0
71.657630,1545,0
71.657630,2643,0
71.657630,3780,0
71.657630,4196,0
71.657630,4244,0
71.657630,4216,0
71.657630,4206,0
71.657630,4196,0
71.657630,4213,0
71.657630,4220,0
71.657630,4185,0
71.657630,4175,0
71.657630,4182,0
71.657630,4206,0
71.657630,4189,0
71.657630,4199,0
71.657630,4216,0
71.657630,4202,0
71.657630,4209,0
71.657630,4230,0
71.657630,4199,0
71.657630,4206,0
71.657630,4227,0
71.657630,4196,0
71.657630,4230,0
71.657630,4209,0
71.657630,4192,0
71.657630,4206,0
71.657630,4220,0
71.657630,4178,0
71.657630,4161,0
71.574934,4216,62635
71.442620,3770,62613
71.214380,4129,62527
70.833979,4387,62303
70.480040,4255,63484
70.126102,4175,62964
69.755624,4300,63367
69.411610,4056,63415
69.047748,4241,63156
68.690502,4258,63543
68.336563,4199,63132
67.976009,4202,63368
67.622071,4126,63396
67.264825,4206,63274
66.907579,4297,63401
66.550332,4220,63287
66.189778,4206,63389
65.832532,4136,63371
65.475286,4164,63401
65.118040,4272,63393
64.760794,4251,63348
64.400240,4171,63366
64.042993,4129,63365
63.685747,4143,63411
63.328501,4251,63394
62.967947,4262,63411
62.610701,4196,63375
62.256763,4112,63388
61.896209,4140,63392
61.542270,4209,63388
61.185024,4234,63388
60.827778,4220,63376
60.470532,4150,63387
60.113285,4143,63399
59.756039,4189,63424
59.398793,4241,63417
59.038239,4272,63432
58.680993,4189,63409
58.320439,4143,63413
57.963193,4185,63434
57.605947,4244,63409
57.248700,4304,63410
56.891454,4196,63416
56.534208,4143,63423
56.176962,4154,63455
55.819716,4220,63454
55.462469,4286,63433
55.105223,4216,63428
54.747977,4164,63436
54.390731,4161,63461
54.033485,4220,63457
53.676239,4262,63450
53.318992,4196,63429
52.961746,4175,63422
52.604500,4140,63455
52.243946,4206,63453
51.886700,4248,63428
51.529454,4209,63396
51.168900,4175,63384
50.811653,4129,63409
50.454407,4196,63421
50.097161,4262,63431
49.739915,4237,63418
49.382669,4199,63393
49.025423,4129,63408
48.668176,4161,63409
48.310930,4244,63429
47.953684,4185,63429
47.596438,4248,63410
47.239192,4150,63400
46.881945,4140,63398
46.524699,4196,63410
46.167453,4237,63399
45.810207,4223,63408
45.452961,4161,63415
45.092407,4175,63420
44.735161,4206,63424
44.377914,4269,63411
44.017360,4244,63398
43.660114,4196,63403
43.302868,4136,63406
42.945622,4178,63428
42.588376,4237,63421
42.231129,4276,63406
41.873883,4164,63403
41.516637,4136,63411
41.159391,4140,63435
40.805453,4234,63424
40.448206,4290,63398
40.090960,4196,63395
39.730406,4143,63388
39.373160,4178,63420
39.015914,4175,63411
38.658668,4265,63397
38.301421,4178,63378
37.940867,4154,63355
37.583621,4136,63385
37.226375,4185,63387
36.869129,4255,63401
36.511883,4223,63392
36.151329,4206,63388
35.797390,4143,63406
35.440144,4164,63408
35.082898,4265,63409
34.725652,4244,63412
34.368406,4241,63399
34.011159,4122,63390
33.653913,4154,63392
33.296667,4248,63410
32.939421,4265,63398
32.578867,4251,63388
32.221621,4140,63393
31.864375,4150,63368
31.507128,4216,63371
31.146574,4265,63360
30.789328,4248,63355
30.432082,4147,63361
30.074836,4143,63382
29.717590,4223,63400
29.360343,4248,63382
29.003097,4258,63374
28.645851,4147,63383
28.288605,4101,63382
27.931359,4168,63406
27.574113,4216,63398
27.216866,4255,63372
26.859620,4157,63364
26.502374,4154,63364
26.145128,4168,63381
25.787882,4216,63360
25.427328,4255,63336
25.070081,4182,63310
24.712835,4161,63296
24.355589,4126,63311
23.998343,4178,63305
23.637789,4311,63308
23.280543,4220,63305
22.923297,4185,63304
22.566050,4150,63317
22.208804,4199,63309
21.854866,4262,63303
21.497620,4220,63287
21.140373,4199,63286
20.783127,4126,63276
20.425881,4196,63265
20.068635,4283,63266
19.711389,4244,63261
19.350835,4192,63235
18.993589,4101,63229
18.636342,4157,63213
18.279096,4265,63199
17.921850,4241,63197
17.561296,4196,63187
17.204050,4136,63213
16.846804,4147,63225
16.489557,4262,63241
16.132311,4251,63221
15.775065,4234,63199
15.417819,4143,63193
15.060573,4119,63196
14.703327,4227,63185
14.346080,4230,63174
13.988834,4199,63146
13.634896,4157,63140
13.274342,4115,63145
12.917096,4209,63141
12.559849,4244,63121
12.202603,4269,63076
11.845357,4154,63069
11.484803,4143,63051
11.127557,4168,63081
10.770311,4244,63061
10.413065,4272,63067
10.055818,4223,63078
9.698572,4143,63061
9.341326,4150,63080
8.984080,4227,63043
8.626834,4279,63034
8.269588,4230,63030
7.912341,4150,63032
7.555095,4126,63055
7.197849,4216,63037
6.840603,4279,63040
6.483357,4220,62996
6.126110,4175,63013
5.768864,4119,63002
5.408310,4171,62972
5.051064,4276,62959
4.693818,4223,62938
4.333264,4150,62948
3.976018,4115,62954
3.618771,4154,62955
3.261525,4272,62954
2.904279,4227,62931
2.547033,4192,62925
2.189787,4112,62948
1.832541,4157,62941
1.475294,4251,62973
1.121356,4244,62944
0.760802,4227,62948
0.453173,4335,63255
0.277858,4171,62850
0.165392,4223,61641
0.099235,4185,60547
0.056233,4213,59678
0.036386,4272,0
0.039694,4136,8518
0.049618,4202,7803
0.069465,4209,7294
0.099235,4206,6500
0.138929,4182,6021
0.185239,4196,5619
0.244780,4185,5181
0.307629,4216,4842
0.380401,4192,4651
0.463097,4237,4476
0.552408,4213,4212
0.651643,4209,4095
0.760802,4182,3934
0.876576,4199,3750
1.002274,4206,3638
1.134587,4161,3565
1.276824,4209,3459
1.422369,4213,3391
1.584453,4237,3329
1.749845,4234,3272
1.921852,4185,3183
2.107091,4255,3177
2.298945,4178,3106
2.500723,4185,3040
2.709117,4258,2989
2.927434,4192,2947
3.152367,4157,2875
3.387223,4122,2855
3.632003,4244,2801
3.883398,4168,2743
4.144717,4168,2688
4.415960,4185,2656
4.690510,4286,2616
4.974984,4129,2591
5.272689,4143,2566
5.573702,4129,2542
5.887946,4265,2530
6.208806,4209,2533
6.536282,4140,2536
6.873681,4220,2513
7.217696,4206,2448
7.571634,4258,2446
7.935496,4248,2419
8.302666,4251,2379
8.683067,4140,2360
9.070084,4185,2338
9.467024,4199,2296
9.870580,4133,2287
10.284059,4251,2279
10.704154,4220,2256
11.134173,4161,2260
11.574115,4352,2245
12.023980,4014,2256
12.477154,4196,2299
12.943558,4213,2373
13.416579,3913,2462
13.896215,4447,2502
14.385774,4419,2572
14.881950,4548,2660
15.388048,4314,3512
15.904071,3941,3512
16.426709,3679,3512
16.959270,3620,3512
17.498447,4813,3596
18.047548,3550,3763
18.606572,3794,3812
19.172212,3467,3886
19.744467,3965,3972
20.329954,3324,4003
20.918749,3623,4048
21.517467,3229,4116
22.126108,3662,4195
22.741366,3051,4229
23.366546,3201,4267
23.998343,2814,4326
24.643371,3753,4354
25.291706,2654,4363
25.953273,2640,4364
26.621456,2762,4364
27.299562,3512,4354
27.980976,3170,4364
28.672314,2870,4364
29.373575,3442,4362
30.084759,2382,4364
30.802560,3076,4364
31.530283,3017,4364
32.267930,2396,4364
33.012193,2971,4364
33.763072,2131,4364
34.523874,2113,4364
35.291292,2772,4364
36.068633,2075,4364
36.845974,2741,4364
37.613392,2915,4364
38.374194,3003,4364
39.125072,2295,4364
39.869335,2957,4364
40.600367,2629,4364
41.324783,2901,4364
42.042583,3065,4364
42.747152,2999,4364
43.448413,2490,4364
44.139750,3006,4364
44.821164,3453,4362
45.499270,3118,4359
46.164145,2699,4364
46.822404,3212,4346
47.470740,3801,4354
48.109152,3407,4328
48.740949,3079,4291
49.362822,3578,4233
49.978079,3592,4223
50.583413,3913,4135
51.182131,3857,4075
51.774233,4342,4026
52.353105,3215,3982
52.928668,4443,3918
53.491000,4572,3847
54.046716,3756,3797
54.592509,4196,3678
55.131686,3648,3604
55.660940,3746,3512
56.180270,4025,3512
56.692984,4698,3512
57.199083,4436,3512
57.695258,4408,3512
58.184818,4447,2144
58.664454,4039,2071
59.134166,4053,2056
59.597263,4080,1995
60.050437,4178,1945
60.493686,4199,1942
60.930321,4269,1942
61.357031,4244,1968
61.777126,4140,1969
62.187298,4279,1980
62.587546,4237,1989
62.981178,4269,2008
63.368195,4227,2029
63.741980,4244,2043
64.112458,4171,2027
64.473012,4220,2062
64.826950,4255,2080
65.170965,4185,2085
65.505057,4171,2108
65.829224,4297,2141
66.150084,4227,2194
66.461021,4196,2203
66.758726,4216,2220
67.053123,4223,2246
67.334289,4168,2291
67.608840,4241,2323
67.873466,4255,2359
68.131477,4206,2399
68.382873,4164,2402
68.624345,4175,2454
68.855893,4196,2476
69.080826,4140,2504
69.295835,4220,2552
69.504229,4223,2583
69.702699,4199,2631
69.891246,4223,2693
70.076484,4178,2749
70.248492,4234,2833
70.413884,4234,2886
70.569352,4199,2945
70.718204,4213,3056
70.860441,4178,3119
70.989447,4237,3229
71.111837,4230,3392
71.227611,4223,3471
71.333462,4178,3621
71.429389,4192,3827
71.518701,4237,4060
71.598089,4196,4251
71.670861,4196,4551
71.733710,4199,4839
71.789943,4185,5197
71.832945,4199,5726
71.872639,4189,6074
71.902409,4185,6744
71.922256,4189,7172
71.935488,4216,7835
71.938796,4258,0
71.938796,4199,0
71.938796,4196,0
71.938796,4206,0
71.938796,4216,0
71.938796,4206,0
71.938796,4209,0
71.938796,4206,0
71.938796,4182,0
71.938796,4175,0
71.938796,4196,0
71.938796,4175,0
71.938796,4182,0
71.938796,4199,0
71.938796,4209,0
71.938796,4213,0
71.938796,4192,0
71.938796,4209,0
71.938796,4182,0
71.938796,4234,0
71.938796,4209,0
71.938796,4199,0
71.938796,4178,0
71.938796,4185,0
71.938796,4199,0
71.938796,4182,0
71.938796,4182,0
71.938796,4213,0
71.938796,4209,0
71.938796,4199,0
71.938796,4216,0
71.938796,4175,0
71.938796,4182,0
71.938796,4185,0
71.938796,4202,0
71.938796,4196,0
71.938796,4185,0
71.938796,4189,0
71.938796,4213,0
71.938796,4196,0
71.938796,4199,0
71.938796,4189,0
71.938796,4189,0
71.938796,4196,0
71.938796,4216,0
71.938796,4185,0
71.938796,4196,0
71.938796,4189,0
71.938796,4189,0
71.938796,4199,0
71.938796,4213,0
71.938796,4202,0
71.938796,4199,0
71.938796,4192,0
71.938796,4171,0
71.938796,4220,0
71.938796,4209,0
71.938796,4216,0
71.938796,4209,0
71.938796,4189,0
71.938796,4220,0
71.938796,4189,0
71.938796,4192,0
71.938796,4175,0
71.938796,4189,0
71.938796,4199,0
71.938796,4189,0
71.938796,4189,0
71.938796,4220,0
71.938796,4216,0
71.938796,4227,0
71.938796,4209,0
71.938796,4199,0
71.938796,4196,0
71.938796,4202,0
71.938796,4209,0
71.938796,4196,0
71.938796,4227,0
71.938796,4196,0
71.938796,4199,0
71.938796,4192,0
71.938796,4202,0
71.938796,4223,0
71.938796,4192,0
71.938796,4175,0
71.938796,4206,0
71.938796,4196,0
71.938796,4196,0
71.938796,4209,0
71.938796,4185,0
71.938796,4220,0
71.938796,4196,0
71.938796,4189,0
71.938796,4209,0
71.938796,4209,0
71.938796,4199,0
71.938796,4171,0
71.938796,4199,0
71.938796,4216,0
71.938796,4213,0
71.938796,4196,0
71.938796,4199,0
71.938796,4206,0
71.938796,4202,0
71.938796,4199,0
71.938796,4209,0
71.938796,4202,0
71.938796,4185,0
71.938796,4206,0
71.938796,4223,0
71.938796,4220,0
71.938796,4196,0
71.938796,4189,0
71.938796,4182,0
71.938796,4199,0
71.938796,4213,0
71.938796,4178,0
71.938796,4196,0
71.938796,4178,0
71.938796,4199,0
71.938796,4202,0
71.938796,4171,0
71.938796,4178,0
71.938796,4178,0
71.938796,4189,0
71.938796,4209,0
71.938796,4192,0
71.938796,4189,0
71.938796,4223,0
71.938796,4185,0
71.938796,4192,0
71.938796,4192,0
71.938796,4189,0
71.938796,4202,0
71.938796,4206,0
71.938796,4182,0
71.938796,4213,0
71.938796,4227,0
71.938796,4209,0
71.938796,4216,0
71.938796,4175,0
71.938796,4178,0
71.938796,4199,0
71.938796,4196,0
71.938796,4220,0
71.938796,4178,0
71.938796,4189,0
71.938796,4182,0
71.938796,4199,0
71.938796,4202,0
71.938796,4209,0
71.938796,4199,0
71.938796,4206,0
71.938796,4227,0
71.938796,4192,0
71.938796,4192,0
71.938796,4199,0
71.938796,4192,0
71.938796,4196,0
71.938796,4185,0
71.938796,4196,0
71.938796,4171,0
71.938796,4199,0
71.938796,4206,0
71.938796,4199,0
71.938796,4216,0
71.938796,4206,0
71.938796,4230,0
71.938796,4199,0
71.938796,4202,0
71.938796,4213,0
71.938796,4216,0
71.938796,4216,0
71.938796,4213,0
71.938796,4213,0
71.938796,4223,0
71.938796,4192,0
71.938796,4227,0
71.938796,4185,0
71.938796,4216,0
71.938796,4227,0
71.938796,4182,0
71.938796,4185,0
71.938796,4199,0
71.938796,4216,0
71.938796,4199,0
71.938796,4178,0
71.938796,4209,0
71.938796,4196,0
71.938796,4206,0
71.938796,4178,0
71.938796,4234,0
71.938796,4199,0
71.938796,4196,0
71.938796,4192,0
71.938796,4202,0
71.938796,4202,0
71.938796,4196,0
71.938796,4192,0
71.938796,4209,0
71.938796,4192,0
71.938796,4209,0
71.938796,4220,0
71.938796,4216,0
71.938796,4213,0
71.938796,4192,0
71.938796,4192,0
71.938796,4199,0
71.938796,4192,0
71.938796,4171,0
71.938796,4199,0
71.938796,4182,0
71.938796,4209,0
71.938796,4192,0
71.938796,4227,0
71.938796,4209,0
71.938796,4185,0
71.938796,4206,0
71.938796,4185,0
71.938796,4202,0
71.938796,4192,0
71.938796,4199,0
71.938796,4216,0
71.938796,4199,0
71.938796,4220,0
71.938796,4196,0
71.938796,4202,0
71.938796,4216,0
71.938796,4199,0
71.938796,4202,0
71.938796,4220,0
71.938796,4189,0
71.938796,4206,0
71.938796,4182,0
71.938796,4192,0
71.938796,4202,0
71.938796,4185,0
71.938796,4185,0
71.938796,4223,0
71.938796,4216,0
71.938796,4185,0
71.938796,4196,0
71.938796,4178,0
71.938796,4196,0
71.938796,4220,0
71.938796,4192,0
71.938796,4202,0
71.938796,4213,0
71.938796,4206,0
71.938796,4220,0
71.938796,4213,0
71.938796,4216,0
71.938796,4213,0
71.938796,4196,0
71.938796,4202,0
71.938796,4171,0
71.938796,4168,0
71.938796,4209,0
71.938796,4189,0
71.938796,4227,0
71.938796,4213,0
71.938796,4185,0
71.938796,4206,0
71.938796,4185,0
71.938796,4209,0
71.938796,4199,0
71.938796,4220,0
71.938796,4185,0
71.938796,4196,0
71.938796,4189,0
71.938796,4209,0
71.938796,4220,0
71.938796,4189,0
71.938796,4196,0
71.938796,4220,0
71.938796,4196,0
71.938796,4182,0
71.938796,4168,0
71.938796,4206,0
71.938796,4196,0
71.938796,4196,0
71.938796,4192,0
71.938796,4192,0
71.938796,4196,0
71.938796,4206,0
71.938796,4192,0
71.938796,4189,0
71.938796,4192,0
71.938796,4213,0
71.938796,4199,0
71.938796,4171,0
71.938796,4220,0
71.938796,4199,0
71.938796,4192,0
71.938796,4192,0
71.938796,4199,0
71.938796,4192,0
71.938796,4199,0
71.938796,4168,0
71.938796,4216,0
71.938796,4220,0
71.938796,4206,0
71.938796,4237,0
71.938796,4192,0
71.938796,4199,0
71.938796,4216,0
71.938796,4196,0
71.938796,4192,0
71.938796,4199,0
71.938796,4202,0
71.938796,4213,0
71.938796,4223,0
71.938796,4213,0
71.938796,4185,0
71.938796,4189,0
71.938796,4182,0
71.938796,4227,0
71.938796,4199,0
71.938796,4196,0
71.938796,4199,0
71.938796,4196,0
71.938796,4196,0
71.938796,4199,0
71.938796,4206,0
71.938796,4192,0
71.938796,4206,0
71.938796,4213,0
71.938796,4213,0
71.938796,4202,0
71.938796,4196,0
71.938796,4209,0
71.938796,4199,0
71.938796,4192,0
71.938796,4196,0
71.938796,4209,0
71.938796,4199,0
71.938796,4189,0
71.938796,4202,0
71.938796,4182,0
71.938796,4202,0
71.938796,4192,0
71.938796,4189,0
71.938796,4206,0
71.938796,4206,0
71.938796,4196,0
71.938796,4192,0
71.938796,4202,0
71.938796,4199,0
71.938796,4185,0
71.938796,4209,0
71.938796,4202,0
71.938796,4220,0
71.938796,4189,0
71.938796,4175,0
71.938796,4230,0
71.938796,4196,0
71.938796,4182,0
71.938796,4178,0
71.938796,4199,0
71.938796,4216,0
71.938796,4175,0
71.938796,4182,0
71.938796,4189,0
71.938796,4199,0
71.938796,4199,0
71.938796,4192,0
71.938796,4185,0
71.938796,4206,0
71.938796,4185,0
71.938796,4196,0
71.938796,4175,0
71.938796,4209,0
71.938796,4202,0
71.938796,4202,0
71.938796,4175,0
71.938796,4175,0
71.938796,4209,0
71.938796,4161,0
71.938796,4202,0
71.938796,4220,0
71.938796,4213,0
71.938796,4189,0
71.938796,4202,0
71.938796,4192,0
71.938796,4171,0
71.938796,4189,0
71.938796,4175,0
71.938796,4192,0
71.938796,4213,0
71.938796,4202,0
71.938796,4189,0
71.938796,4185,0
71.938796,4185,0
71.938796,4185,0
71.938796,4202,0
71.938796,4175,0
71.938796,4202,0
71.938796,4206,0
71.938796,4192,0
71.938796,4189,0
71.938796,4223,0
71.938796,4175,0
71.938796,4202,0
71.938796,4206,0
71.938796,4206,0
